PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,facility_total,County_Name,County_Code
8.726535850766352,-3.8161051901954126,-3.4377410868143436,2.687979535440633,3.059413717699234,-1.014700788511523,-1.7416236679304447,2.202714611261767,-0.5155590063063764,-0.7078074944855124,114,Alameda,6001
-12.734763989552839,-8.899166864042213,13.789176146051878,16.04075374552688,1.2286973694387135,6.204671935875699,-1.7294208956392816,-2.7575162769453674,2.18631645823704,-1.7590951395141459,0,Alpine,6003
-6.213336674652168,-3.7740150938289254,-0.03041188843421603,-2.9151842657448483,3.106171828585455,-0.5734066327015115,1.2071153085225559,0.25716748448907045,3.033642250547133,0.5530157211630565,2,Amador,6005
-2.0242309332800064,0.2982560058674142,-0.9503681478092199,-3.903374287570088,1.7814535530667106,2.3877789598275343,-0.2796695441925613,-1.713920065133078,-0.3816764558849087,-0.4451732498696478,26,Butte,6007
-6.968520706570267,-4.024476532168536,-0.049810505630544885,-4.486980441394397,-4.375617680944102,-0.3816189522467976,-1.0138622473147585,0.344077341672686,1.8924579281801874,0.26814876430287954,5,Calaveras,6009
-3.974327848269042,5.258144504003359,0.40572882360510054,2.9411945656426863,-3.3597265829077685,-3.8160714387557655,0.2360145168794986,1.3999776861806135,-1.7457641570348559,-1.6452330740711882,4,Colusa,6011
5.922613530158572,-3.1622180722860755,-4.015304944083241,2.2823629621902763,-0.5852390569707399,0.9414356019165514,-1.796974174308354,2.5719731900733724,-0.850771967775732,-0.8407727667318737,40,Contra Costa,6013
-6.063964453889413,1.114839309366565,2.5462851836821425,-2.012376751739588,5.497567667020445,1.2309844236448146,4.269788120123889,1.8496603997922632,0.5014610160187938,-1.2964851517597114,6,Del Norte,6015
-3.20284937979432,-5.555380842446162,-3.9947021989773996,-2.4035696148966754,-3.130703084853565,0.09425135470130798,-1.1727824512707008,-1.1423534664583113,1.007461392273046,-1.0544458893804516,9,El Dorado,6017
5.375866082815451,7.265415320155673,0.9653376458092613,0.5211982683132291,-0.03617694470743347,0.8103102401019441,-1.6217583615860873,-0.5377512158748103,-0.04313425512910617,0.4678198828001032,73,Fresno,6019
-5.2890039734562135,4.527032394047205,2.2286432832077154,1.3116662594854291,-2.4881554649363475,-2.4836097549677074,1.7478277858793958,-0.05526296172461244,-2.7329905357155755,-2.098879347668489,5,Glenn,6021
-3.000838797950466,1.1190747998655397,0.6129083473718253,-4.096667925249929,2.55757663199515,2.045395878665328,-1.5263957561960408,-1.4470959513606552,-0.5387815595275719,-0.032403838986321265,32,Humboldt,6023
-0.4383172516490191,11.615342775454236,1.7321182713491252,2.234398720344419,0.9425852645406062,-2.273292510249244,-1.7589648514462561,-2.1758237387199837,3.1711177751459263,0.6445389340565503,14,Imperial,6025
-6.635356332772221,-3.5830844605592422,0.020125470726114453,-1.5907617101418967,0.6105399073448,-0.21238612874609605,2.2187612359387887,-0.47561379742117216,-0.567877321477542,-2.4022966047935355,4,Inyo,6027
5.360066357496994,7.43044278419288,0.8231047855459714,0.12320081233030644,0.03228591394555775,1.7648575003320344,0.010236891751697855,-0.39576770182104504,0.42551547199547657,1.404068721422399,71,Kern,6029
-0.6455946683504458,8.146464045192651,0.3292511731162385,2.8031996542773228,1.5189928942002593,-1.6629290877014808,0.7099278396433598,1.289018139631521,3.3606181342057315,0.016961987615797994,14,Kings,6031
-5.643301647902883,2.5483566334445533,2.609657140088631,-4.195609333817039,0.5436684810471061,0.9048107342161881,-1.3236349287807878,-1.776151385949875,-1.3606914010431768,-1.3641479893975743,7,Lake,6033
-5.958930072885477,-1.5448698691438763,-0.018133908064336294,-1.6912741434540042,3.5636428275304,-2.2806367456084553,4.332898740307146,4.128920741326601,5.846820600530588,-1.2220486149282486,11,Lassen,6035
36.80029287817496,-6.157067177058602,17.31224918817118,-4.9552811130457295,0.022982511418170544,-4.390913290843555,0.6569444091308348,-1.3409773129747296,0.5983572843995727,-3.10139267269322,622,Los Angeles,6037
-0.9862540529480162,7.6109539746407675,0.3587147299312027,1.7018737014766814,-0.7834168205828363,-0.6784852027692517,0.4827622493131683,-0.5399876992179587,0.6507962645930088,-0.0584300587970739,11,Madera,6039
-0.47756864153673867,-6.059600516140471,-5.872275016441173,1.121290019646616,0.18645026698755554,-0.26826210936544936,0.2559457279798941,-1.2039416845226945,0.014263995080255188,0.09200658959455073,26,Marin,6041
-8.43997718178379,-0.14965769587167677,4.8356115518925025,-3.865742687891921,1.9123024563685942,0.21714950920907103,-0.027163406284757045,2.067291756297368,-0.3692929860998388,1.8829072497487278,4,Mariposa,6043
-3.344696978574793,3.5873239178726934,1.1566848341683678,-2.2491939904363942,1.9918891925634623,1.022707421119917,-0.6272471893937626,-1.266371599723384,-1.9391833846468094,0.05391937578044346,22,Mendocino,6045
0.6382313275376679,9.197695243077739,-0.007147199271536344,1.6636063745190068,-0.1760579742257643,-0.6826035501471543,-0.623448262957127,-0.05877147860709476,1.8747296181579454,0.09479610875379088,26,Merced,6047
-9.604183299089598,-1.4226309917462696,6.9784670643164075,1.6931512258770207,-1.0406970346155957,-0.443387967118771,4.637007307523004,1.8290118786857807,-3.909485008946798,1.684416136836199,3,Modoc,6049
-6.230693538043615,-4.192936427380991,1.0969336117326212,3.1316501589003245,-2.0707129932709476,-3.253392738952711,5.568228684045845,-2.2427998022564855,-1.6019175368956702,1.8316046799179937,1,Mono,6051
3.0209016011811416,4.73997096713506,-2.625186212875436,2.823817434380177,-1.5379694994272386,-0.575474754999594,2.710010154519425,-1.0796744125341575,0.1861156061497878,1.6286597407423404,33,Monterey,6053
-1.6494896296131984,-1.4735996633298143,-3.738334240910997,1.0302850508874923,0.3383106731315171,-1.396934304445586,1.2544029087706217,-1.2156339973881758,-0.026675798899471984,-1.1352026832659197,10,Napa,6055
-5.316337759687048,-5.368637871234002,-2.2480116099834335,-4.083949751355166,-3.7334565347725968,-1.3222560067898004,-2.341789384117837,-0.9218924809008602,2.040966980899339,0.5313178810400121,12,Nevada,6057
12.96199381391731,-3.5925122451779257,-0.08590311316406812,1.1430655270437786,-1.8623629837129632,-0.1442340017026965,-0.07200067631519227,-0.3890716702933851,-0.3940664676374205,0.5109593560627035,130,Orange,6059
-1.392883415522324,-6.087228118510747,-5.012994602084597,-1.310555699908116,-3.9033726134407654,0.717462654919279,-1.0178513327565342,-0.3914710888854956,1.07372644297191,-0.9890818132856618,8,Placer,6061
-8.003849403296853,-5.230318198566721,1.291240768435479,-2.1847807387677047,0.3432592459925351,-0.5924628137410901,-1.903580960194178,0.4122825012191798,0.4050795221555749,-1.5047938905596627,5,Plumas,6063
12.122814480191016,1.007188502352192,1.07995247043922,-1.361907815993349,-3.113664438693119,5.6534558896293285,2.8087776653243512,1.0142266349959357,-0.1794569127735231,3.1307438511437846,77,Riverside,6065
8.631493290193793,-0.33006313393907233,-1.6495597851014108,0.32995205973158787,1.096093951136775,3.146523037432557,-1.7086765822718308,4.089985412202653,-0.9975147233717413,0.012918417607477058,48,Sacramento,6067
-2.6488743369988823,1.460793722190946,-1.8856153329020855,3.666689301064457,-4.602923440649845,-1.9026954372438314,0.24830690940931407,1.3313116048304343,-1.1765703655716189,-2.0178280710967447,6,San Benito,6069
11.180229961295442,3.364489032987476,1.389047433330237,-0.4356858427538668,-1.7402879977405168,3.5307700249383007,1.302015833309562,1.4168574042029727,0.35053928072111545,1.8851329751818344,64,San Bernardino,6071
14.859632226484427,-3.163446619601184,1.9306930135344484,-1.0806885734433587,-0.05894490498906401,2.5953659329019336,0.6292936549051529,-0.14313674054844638,0.07609426648744572,2.1266485491069074,190,San Diego,6073
6.756382655706668,-5.634792899935442,-5.3123332045945775,4.100836323058992,8.238529231897243,-4.935267031930551,-3.0714208745576173,-1.9356054083970957,-1.9710200644746878,3.202402316571877,86,San Francisco,6075
4.036749656251125,4.132975494383452,-1.4281742785521367,1.1446481000835982,0.30569357844077344,0.5723461900328601,-1.3726915533286672,1.945610354166293,-0.1619117068462228,-0.795071588110024,38,San Joaquin,6077
-1.2981739059089414,-3.713413146183587,-3.639510859392873,-2.340578919151105,-1.2018527772110106,1.3547476141691974,2.2048832079305596,-2.153795322506843,1.4697063418359435,1.115414926533887,47,San Luis Obispo,6079
4.640436052660945,-5.524954482905123,-6.524781535165792,4.262492799866486,0.5229260496473008,-1.2525639579150685,-1.124508687326603,1.6640748837092534,-0.630588408525891,-0.40796500022360715,34,San Mateo,6081
2.3591512097971115,2.067226182412226,-2.311006473645069,1.8828601268959573,0.6701046011972137,-0.9548639943245673,1.425603211257176,-2.4380203755280156,-0.31473797933191383,1.6604137982714748,46,Santa Barbara,6083
9.001051333976287,-5.140237510401165,-4.09591232757766,3.5696421485491237,0.28167702143463624,-0.6881446849909336,-0.4015909107491696,0.141316693475612,-0.13274632344788526,-0.1161586941384381,84,Santa Clara,6085
-0.3254030282310283,-1.3191757557508057,-3.7834567043228082,0.3815272447503019,0.79665499736317,-0.8940557823978108,1.210406266395382,-2.0267619201220834,0.5703497651183514,0.22990650558904055,17,Santa Cruz,6087
-3.1642698887600917,-0.6098462872128502,-0.9398277521489126,-4.906303415568555,0.13361998604055195,2.2380915859950177,-0.7262135322680239,-1.2852704346869108,-0.11407656284008975,-0.4298931765034303,24,Shasta,6089
-12.642571563781274,-5.959779568487175,9.325794865487456,0.5116195035619098,-3.9540618573647768,-3.5311567983774625,-3.9916507987283074,3.5975231338337665,0.3763270651756888,4.330034497450734,4,Sierra,6091
-5.287571049871815,-0.6308609124928226,-0.1318472802127784,-4.02679378321223,0.4227048959518067,1.6743487888291757,-0.8178134376021217,-0.8878178798122531,-1.3905929315431762,-1.3832592820401468,10,Siskiyou,6093
2.7308135155725166,-0.9284675739701772,-4.451488788752139,1.7155070346867527,0.5372901697028021,2.2956935204070428,0.009482584400667661,3.9118776204214747,-0.3726028667792058,-1.05426242040994,17,Solano,6095
1.083981913793332,-2.740596760769256,-3.7942118538087626,-0.3305348208715533,-0.9484566623657718,0.20794488799241048,0.0889347690640658,-1.0880314384454726,-0.350460755093599,-0.08566343223274368,52,Sonoma,6097
2.3479124318023383,4.945549683729384,-1.297701515231828,0.6862278220816319,-1.2104684021029548,0.70332824153198,-2.3757335563174387,0.9405795057242409,-0.12402208454116516,-0.7615200392216093,32,Stanislaus,6099
-1.9421724992656553,3.445987322041524,-1.40205235983804,0.9723308533213706,-0.3128140043933271,-0.34681639901893296,-0.3267968530686928,0.43448210941303345,-2.1159389603675844,-1.8204261129916377,17,Sutter,6101
-5.196840836817067,3.406870333815499,1.689801346865141,-4.043790407672675,0.8816752575570831,0.9940468238619986,-1.2639126719221108,-1.1425566747785276,-1.6954012052475815,-1.7705391864712918,5,Tehama,6103
-9.081873770218563,1.3049068104152013,6.839488469005185,-3.263119309974039,2.993220295962016,-0.8957855351613796,-1.9685284642762935,0.7337296927737219,-3.393531619335305,2.27162426558244,2,Trinity,6105
2.1674210074356184,9.867825959109013,0.8812716786476036,1.6759964679268136,-2.071415091393428,-1.0550303459874995,-2.6517340406794205,-1.4361695824937817,1.9373695350497262,0.778371652584716,41,Tulare,6107
-6.016033313104097,-2.6155677648563773,0.29698854215017,-4.599622803609245,0.4921452462363974,-0.2239561808481006,-1.0929704675311318,-0.48754378604345644,1.721590942075527,1.0916891963213535,13,Tuolumne,6109
3.332844298902276,-1.0813526412080354,-3.5784873199333544,0.9743651101440529,-2.4770917571724445,0.6254338713739501,1.8348721814520483,-1.5169186396707288,-0.6721171169498755,0.26786396529374384,41,Ventura,6111
0.6595956750837499,-0.08845378080418213,-4.003592884349938,1.2740374087288757,2.81822493392765,0.8441291084134668,1.457467187805894,-0.6161592699148368,-0.4566540655832256,0.4929447465712456,12,Yolo,6113
-2.873956327166925,4.1113889504516825,-0.20939090858650752,-0.06909817307071048,1.3472959840732124,0.34935319652150076,-0.04550483027120343,0.7119664812821558,-1.543611442359972,-1.9609735100202041,10,Yuba,6115
